2,-50.489,-45.96,-49.309,-47.633,-47.677,-45.092,-46.177,-48.613,-43.662,-41.923,-42.853,-47.471,-41.847,-45.958,-41.871,-40.209,-40.167,-38.162,-45.045,-43.552,-48.473,-45.29,-49.838,-48.928,-44.001,-46.989,-49.526,-50.844,-48.401,-54.127,-55.213,-45.572,-48.312,-45.034,-46.622,-46.621,-48.186,-45.432,-48.655,-46.208,-40.335,-47.919,-44.296,-47.808,-47.23,-44.248,-47.381,-50.743,-55.868,-44.42,-51.792,-51.28,-44.648,-50.267,-47.7,-50.908,-46.089,-48.828,-54.504,-51.211,-47.996,-47.164,-49.897,-48.729,-48.946,-49.148,-45.925,-44.249,-48.209,-53.401,-45.75,-43.342,-44.169,-50.388,-48.005,-49.022,-50.018,-53.986,-47.111,-49.946,-46.29,-51.674,-49.642,-49.546,-50.088,-51.632,-51.095,-47.265,-48.179,-45.068,-47.06,-53.838,-50.623,-48.137,-51.079,-48.594,-48.775,-45.441,-49.314,-55.065,-52.355,-52.723,-54.669,-49.199,-50.946,-54.092,-49.515,-51.336,-46.796,-54.001,-51.378,-46.392,-47.948,-49.686,-47.234,-47.415,-51.019,-47.256,-52.297,-51.316,-47.224,-44.998,-49.74,-54.032,-53.176,-55.592,-50.623,-51.666,-51.05,-55.592,-53.861,-55.592,-50.866,-51.383,-53.015,-50.945,-52.284,-50.549,-50.191,-54.023,-49.239,-46.865,-51.576,-55.781,-54.259,-47.306,-49.984,-49.099,-49.034,-54.249,-54.3,-52.451,-48.779,-49.698,-57.686,-52.204
2,-63.147,-57.464,-57.334,-54.769,-59.862,-52.845,-54.196,-55.954,-52.462,-46.874,-47.606,-46.309,-47.041,-45.341,-43.139,-47.835,-37.507,-38.197,-43.876,-45.977,-48.232,-52.797,-55.281,-51.087,-49.767,-45.719,-50.696,-48.289,-52.93,-59.756,-52.957,-51.117,-47.79,-49.409,-51.369,-54.288,-53.534,-49.246,-46.287,-48.404,-51.789,-49.838,-50.526,-45.773,-40.15,-41.475,-45.615,-46.753,-49.103,-46.339,-46.728,-51.608,-49.899,-52.813,-50.391,-49.314,-51.479,-50.712,-49.462,-56.654,-51.336,-46.923,-44.676,-53.227,-50.006,-51.124,-53.19,-47.736,-43.002,-48.892,-49.271,-49.51,-45.525,-47.095,-49.916,-47.168,-51.064,-44.112,-43.488,-47.01,-50.65,-57.695,-50.606,-48.756,-54.789,-52.178,-50.969,-50.062,-54.533,-49.672,-44.094,-48.246,-49.8,-46.804,-50.261,-47.158,-50.828,-49.24,-44.667,-45.668,-53.379,-52.357,-58.406,-53.945,-44.985,-43.152,-45.057,-51.138,-48.989,-55.588,-50.214,-51.798,-54.786,-51.096,-50.996,-51.187,-48.683,-49.918,-48.91,-53.065,-52.294,-48.955,-50.243,-46.855,-48.319,-49.874,-50.594,-50.16,-50.936,-53.825,-54.522,-53.583,-53.302,-55.146,-53.886,-51.07,-51.098,-55.713,-44.745,-45.328,-47.738,-47.835,-49.662,-50.675,-51.793,-50.73,-45.628,-43.984,-50.938,-50.053,-47.626,-48.568,-49.102,-48.597,-53.759,-52.84
2,-51.799,-57.787,-54.662,-52.354,-51.283,-52.964,-53.692,-54.599,-50.623,-43.881,-50.391,-46.215,-44.096,-42.817,-40.638,-44.577,-35.046,-34.096,-38.995,-44.143,-44.779,-49.714,-59.293,-46.886,-44.488,-41.724,-46.105,-45.301,-45.551,-56.733,-50.385,-47.905,-44.501,-44.97,-51.032,-50.046,-55.142,-48.236,-42.505,-45.611,-50.778,-45.377,-47.684,-48.451,-38.481,-37.692,-42.387,-50.62,-45.305,-42.115,-42.876,-47.252,-53.42,-52.479,-52.613,-48.908,-46.045,-46.89,-48.702,-53.292,-49.329,-47.413,-44.859,-43.916,-46.225,-51.093,-52.293,-47.417,-40.886,-44.015,-46.083,-44.196,-46.136,-46.343,-44.941,-44.236,-50.478,-47.858,-39.851,-42.116,-50.202,-54.799,-46.805,-47.02,-48.012,-54.65,-52.159,-48.498,-49.923,-49.354,-43.958,-42.144,-47.253,-46.185,-47.916,-49.026,-49.226,-46.594,-44.15,-45.05,-45.492,-50.104,-59.136,-52.924,-44.404,-39.766,-40.146,-40.126,-47.688,-50.88,-48.292,-48.785,-51.72,-50.974,-49.015,-47.272,-47.312,-47.564,-49.479,-46.892,-51.385,-53.993,-47.997,-47.17,-49.238,-46.991,-47.965,-51.352,-52.134,-59.109,-52.259,-48.335,-47.633,-53.396,-54.178,-53.679,-53.563,-49.962,-44.293,-43.489,-42.279,-46.396,-51.642,-54.117,-50.695,-48.88,-49.435,-46.14,-45.213,-47.025,-45.49,-48.8,-47.938,-47.492,-53.121,-49.982
2,-59.992,-60.132,-54.781,-57.964,-51.689,-61.365,-60.075,-58.78,-56.356,-48.641,-51.721,-53.593,-50.701,-53.101,-46.051,-47.615,-39.857,-41.008,-44.606,-49.474,-52.392,-55.012,-56.635,-57.245,-51.717,-48.004,-51.395,-51.082,-54.521,-56.363,-58.868,-52.504,-52.226,-51.681,-56.555,-58.129,-55.605,-50.367,-47.072,-52.437,-54.639,-52.801,-46.286,-56.05,-41.876,-47.972,-48.055,-52.391,-46.741,-48.834,-47.48,-53.515,-55.518,-56.622,-49.638,-52.88,-50.262,-52.556,-51.251,-58.841,-52.405,-54.13,-46.542,-46.214,-51.66,-56.585,-58.594,-51.446,-45.198,-49.906,-48.549,-49.138,-47.511,-48.777,-52.144,-51.309,-56.998,-48.157,-46.609,-44.582,-53.261,-56.095,-51.841,-54.045,-52.943,-56.11,-51.846,-51.087,-56.27,-56.715,-49.453,-48.079,-58.502,-49.145,-47.551,-54.552,-51.866,-49.253,-46.153,-49.142,-51.184,-51.315,-58.37,-54.893,-49.213,-46.089,-47.915,-44.976,-51.43,-56.603,-53.201,-52.506,-51.172,-54.506,-52.579,-49.502,-51.903,-50.364,-49.885,-49.019,-49.963,-55.432,-56.147,-51.949,-51.292,-51.72,-53.27,-55.275,-60.046,-58.819,-56.747,-50.57,-47.46,-50.255,-53.967,-55.924,-50.378,-54.287,-53.171,-51.382,-47.286,-56.875,-53.056,-51.639,-54.148,-53.25,-49.368,-48.823,-44.629,-52.299,-51.492,-51.316,-52.322,-50.693,-61.674,-56.401
2,-52.766,-51.742,-45.834,-50.335,-45.856,-48.655,-50.49,-50.071,-46.975,-42.079,-45.791,-42.594,-42.347,-39.861,-42.284,-43.393,-34.127,-30.443,-36.23,-44.323,-43.078,-45.911,-50.44,-45.235,-44.318,-38.585,-43.967,-48.382,-43.724,-53.851,-52.054,-46.581,-43.988,-41.013,-49.092,-50.793,-46.556,-43.19,-40.88,-43.574,-49.48,-43.035,-41.838,-47.753,-37.902,-34.651,-41.598,-47.373,-42.259,-39.764,-41.458,-43.133,-48.026,-48.169,-47.463,-48.375,-47.041,-45.362,-45.321,-49.998,-46.568,-46.685,-41.803,-40.387,-46.403,-48.216,-46.906,-45.036,-41.919,-39.875,-39.588,-45.022,-42.483,-43.442,-43.448,-43.147,-43.847,-44.131,-38.094,-41.497,-40.598,-46.573,-43.787,-44.413,-43.951,-51.855,-48.431,-47.515,-42.573,-45.009,-43.505,-41.378,-43.859,-44.69,-41.852,-44.209,-51.986,-45.678,-44.194,-42.898,-41.804,-42.979,-47.943,-54.872,-46.309,-40.662,-37.948,-39.294,-39.135,-48.867,-46.78,-49.822,-47.428,-47.737,-44.973,-44.219,-41.318,-43.126,-45.144,-46.448,-49.305,-49.016,-45.381,-45.619,-45.543,-48.442,-45.536,-50.513,-50.886,-49.237,-46.555,-44.193,-45.283,-44.889,-51.326,-50.847,-48.581,-47.202,-43.809,-47.623,-42.614,-43.018,-46.576,-47.613,-48.626,-44.999,-45.7,-44.62,-44.506,-40.745,-43.491,-47.129,-43.387,-43.711,-45.961,-45.899
2,-52.502,-43.073,-43.127,-46.726,-48.098,-50.208,-43.296,-50.369,-44.235,-45.422,-44.289,-42.319,-42.658,-43.057,-42.206,-44.97,-36.966,-33.405,-37.637,-43.095,-47.486,-44.748,-47.918,-46.192,-44.725,-41.16,-38.958,-44.89,-43.897,-43.418,-46.577,-45.29,-39.576,-38.976,-46.846,-43.552,-46.162,-41.837,-43,-44.906,-43.671,-44.088,-45.307,-45.24,-40.888,-36.546,-41.659,-42.453,-41.93,-41.126,-43.095,-43.007,-40.908,-45.568,-43.086,-48.369,-45.523,-47.258,-45.825,-46.271,-41.551,-48.009,-40.613,-38.031,-41.505,-44.15,-47.365,-46.046,-44.679,-43.941,-46.802,-45.063,-43.844,-41.355,-46.764,-46.329,-48.547,-44.055,-40.095,-43.006,-43.234,-46.073,-44.01,-44.446,-47.177,-49.043,-43.115,-43.638,-43.781,-44.296,-42.443,-44.806,-42.011,-43.934,-47.219,-51.489,-48.822,-45.016,-44.201,-47.96,-48.622,-48.013,-46.675,-47.121,-45.381,-42.089,-43.013,-44.261,-45.069,-45.736,-44.146,-44.205,-45.136,-46.577,-42.531,-43.225,-43.25,-46.758,-42.888,-42.08,-47.526,-53.115,-46.343,-47.893,-47.183,-43.512,-47.434,-45.632,-47.765,-47.46,-47.549,-46.274,-52.375,-49.956,-48.374,-46.126,-49.783,-48.847,-42.836,-48.653,-44.133,-47.349,-47.249,-48.881,-50.543,-50.302,-42.596,-42.406,-41.929,-45.298,-43.783,-48.711,-48.805,-46.61,-48.017,-46.855
2,-45.94,-45.055,-46.193,-39.888,-44.793,-44.964,-45.072,-42.552,-40.013,-41.716,-42.513,-38.166,-40.467,-40.765,-37.646,-39.662,-32.493,-32.982,-34.502,-38.389,-42.109,-41.95,-44.321,-42.699,-39.415,-37.738,-46.032,-40.151,-41.186,-45.574,-45.125,-43.24,-39.713,-42.373,-43.163,-43.614,-40.951,-39.808,-39.792,-45.288,-40.653,-39.407,-42.277,-43.359,-36.344,-38.113,-40.443,-41.82,-39.549,-43.906,-44.657,-40.785,-42.689,-45.821,-44.466,-46.345,-44.533,-47.138,-44.822,-40.661,-43.375,-50.564,-39.605,-39.389,-42.326,-42.711,-43.109,-42.977,-41.704,-41.999,-42.524,-40.617,-44.257,-44.009,-43.988,-44.381,-45.452,-42.002,-39.397,-40.974,-44.203,-41.083,-42.519,-44.412,-47.332,-45.876,-42.616,-39.431,-39.596,-40.734,-42.062,-41.798,-42.626,-42.347,-44.283,-46.247,-47.555,-44.994,-42.92,-42.986,-46.266,-46.792,-50.737,-49.113,-44.95,-43.423,-47.672,-50.245,-44.809,-44.362,-44.923,-45.043,-45.212,-43.52,-49.993,-42.466,-39.504,-41.904,-44.702,-43.809,-40.799,-42.312,-48.668,-48.438,-46.607,-40.765,-42.165,-45.316,-44.309,-47.148,-53.101,-51.239,-48.901,-49.88,-50.178,-47.929,-47.644,-46.872,-45.345,-46.832,-43.805,-44.607,-43.412,-46.944,-47.112,-51.14,-47.958,-47.098,-44.835,-42.532,-45.205,-46.509,-45.034,-46.751,-43.623,-45.016
2,-51.275,-50.759,-51.181,-52.703,-52.648,-51.275,-50.647,-48.136,-47.101,-43.539,-46.204,-49.719,-45.306,-43.992,-40.116,-37.431,-38.059,-37.759,-43.14,-46.131,-45.165,-48.686,-47.409,-48.609,-45.016,-49.07,-43.572,-51.476,-50.861,-51.829,-52.189,-48.648,-52.246,-47.52,-43.67,-44.144,-46.621,-48.921,-47.247,-46.099,-41.522,-39.249,-41.58,-48.061,-46.497,-40.161,-47.201,-47.815,-47.682,-46.975,-47.138,-47.696,-44.202,-45.374,-49.745,-47.637,-44.166,-48.899,-52.812,-48.126,-52.454,-50.141,-46.584,-44.368,-43.103,-46.865,-44.163,-42.696,-43.562,-49.312,-47.842,-43.434,-45.529,-43.542,-44.363,-45.449,-44.455,-47.831,-51.673,-48.719,-47.319,-48.77,-51.398,-50.027,-49.276,-50.785,-45.072,-45.6,-47.635,-48.067,-49.442,-49.672,-45.129,-48.323,-51.169,-44.174,-42.977,-42.596,-44.092,-45.555,-48.977,-51.554,-51.622,-50.572,-45.571,-43.792,-48.641,-47.407,-46.693,-52.458,-46.933,-44.255,-44.426,-45.222,-47.142,-47.535,-46.191,-44.557,-47.702,-47.254,-47.655,-45.849,-46.193,-48.444,-49.018,-53.829,-47.976,-48.852,-49.285,-50.647,-47.98,-52.895,-53.45,-50.082,-48.004,-48.291,-49.163,-50.929,-50.854,-48.367,-44.235,-45.786,-47.519,-47.357,-51.283,-48.778,-49.304,-44.403,-45.946,-53.232,-51.403,-50.474,-46.89,-47.098,-46.937,-48.762
2,-65.944,-58.259,-58.238,-55.626,-52.036,-54.483,-54.966,-48.727,-51.805,-47.796,-50.931,-50.283,-43.321,-44.675,-46.07,-44.587,-39.575,-36.187,-46.265,-45.621,-48.187,-49.847,-54.322,-49.493,-44.52,-43.431,-46.098,-53.122,-56.135,-53.632,-48.095,-53.73,-45.76,-46.885,-45.548,-42.764,-49.877,-43.489,-45.912,-53.396,-50.097,-40.811,-45.061,-49.513,-49.221,-41.558,-50.095,-43.012,-50.393,-48.523,-46.8,-46.102,-50.56,-51.877,-52.639,-55.027,-52.252,-53.622,-42.156,-48.4,-50.365,-52.11,-46.682,-50.732,-47.499,-51.876,-48.098,-42.106,-49.581,-50.239,-47.087,-42.268,-51.823,-52.694,-50.002,-42.681,-47.614,-50.737,-50.562,-45.201,-42.225,-43.514,-45.965,-46.435,-50.768,-49.7,-47.829,-47.916,-45.915,-44.69,-51.018,-50.618,-49.515,-46.775,-51.586,-49.682,-53.419,-57.089,-52.409,-50.579,-46.806,-46.574,-50.936,-48.469,-43.549,-40.947,-48.893,-44.815,-49.646,-52.427,-54.921,-57.514,-49.637,-50.66,-58.548,-52.691,-44.347,-52.363,-51.864,-53.209,-57.306,-50.025,-48.637,-51.231,-50.276,-50.714,-50.619,-44.14,-48.579,-52.244,-57.572,-49.267,-47.759,-53.106,-50.998,-46.347,-53.361,-56.859,-47.452,-46.487,-42.845,-45.275,-49.534,-48.413,-47.118,-51.197,-45.631,-48.603,-46.23,-49.756,-52.47,-56.338,-51.188,-52.285,-55.185,-46.764
2,-65.205,-63.331,-60.367,-62.004,-61.389,-61.11,-57.623,-53.8,-53.678,-50.666,-52.785,-57.111,-47.404,-49.474,-46.569,-49.869,-49.403,-40.146,-50.777,-48.598,-55.61,-56.051,-60.946,-58.29,-52.171,-48.557,-55.421,-60.176,-57.23,-62.502,-54.136,-62.058,-51.587,-50.657,-52.678,-46.405,-58.214,-45.251,-52.777,-56.721,-53.715,-48.543,-49.091,-55.307,-54.447,-44.314,-51.737,-46.224,-53.805,-57.705,-52.741,-48.585,-54.898,-62.194,-60.13,-54.186,-53.424,-53.398,-45.892,-50.409,-56.678,-56.649,-53.552,-52.089,-47.971,-57.273,-61.217,-46.049,-49.629,-50.516,-51.275,-48.145,-49.603,-53.021,-58.746,-54.507,-53.925,-55.897,-55.421,-46.704,-54.457,-49.333,-52.892,-52.995,-48.157,-49.216,-51.783,-56.605,-54.97,-46.782,-47.278,-52.917,-50.86,-59.075,-54.524,-57.3,-64.405,-59.191,-55.556,-47.381,-51.293,-50.063,-52.406,-50.63,-52.293,-52.476,-46.671,-49.684,-58.409,-68.95,-54.876,-57.979,-52.498,-48.896,-50.962,-49.614,-50.598,-61.294,-59.193,-54.029,-55.326,-51.549,-53.246,-50.21,-59.154,-54.815,-48.027,-51.673,-57.461,-62.174,-59.293,-53.913,-57.442,-47.907,-47.273,-48.375,-55.004,-59.031,-57.5,-51.314,-51.85,-54.77,-52.615,-54.549,-54.301,-47.665,-49.633,-56.247,-52.923,-62.712,-51.601,-49.258,-57.556,-49.569,-48.798,-52.625
